archiveType,climateInterpretation_direction,climateInterpretation_seasonality,climateInterpretation_variable,climateInterpretation_variableDetail,dataSetName,datasetId,geo_meanElev,geo_meanLat,geo_meanLon,geo_siteName,originalDataURL,originalDatabase,paleoData_notes,paleoData_proxy,paleoData_sensorSpecies,paleoData_units,yearUnits
Wood,N/A,N/A,N/A,N/A,NAm-ParkMountain.Wilson.2005,n2g7LPnTPDZr840uLWFu,1830.0,50.6,-118.6,Park Mountain,https://www.ncdc.noaa.gov/paleo/study/5524,PAGES 2k v2.2.0,N/A,EPS,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-ParkMountain.Wilson.2005,n2g7LPnTPDZr840uLWFu,1830.0,50.6,-118.6,Park Mountain,https://www.ncdc.noaa.gov/paleo/study/5524,PAGES 2k v2.2.0,N/A,core,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-GreatBasin.Salzer.2013,zXs8PjuE6mAXsCA1LzBq,700.0,37.0,-116.5,Great Basin 4500yr Composite Chronology,this study,PAGES 2k v2.2.0,N/A,sampleCount,PILO,count,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-GreatBasin.Salzer.2013,zXs8PjuE6mAXsCA1LzBq,700.0,37.0,-116.5,Great Basin 4500yr Composite Chronology,this study,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-GreatBasin.Salzer.2013,zXs8PjuE6mAXsCA1LzBq,700.0,37.0,-116.5,Great Basin 4500yr Composite Chronology,this study,PAGES 2k v2.2.0,N/A,segmentLength,PILO,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-GreatBasin.Salzer.2013,zXs8PjuE6mAXsCA1LzBq,700.0,37.0,-116.5,Great Basin 4500yr Composite Chronology,this study,PAGES 2k v2.2.0,N/A,ringWidth,PILO,cm,yr AD
Wood,positive,Summer,temperature,air@surface,NAm-GreatBasin.Salzer.2013,zXs8PjuE6mAXsCA1LzBq,700.0,37.0,-116.5,Great Basin 4500yr Composite Chronology,this study,PAGES 2k v2.2.0,N/A,ringWidth,PILO,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-GreatBasin.Salzer.2013,zXs8PjuE6mAXsCA1LzBq,700.0,37.0,-116.5,Great Basin 4500yr Composite Chronology,this study,PAGES 2k v2.2.0,N/A,residualChronology,PILO,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-GreatBasin.Salzer.2013,zXs8PjuE6mAXsCA1LzBq,700.0,37.0,-116.5,Great Basin 4500yr Composite Chronology,this study,PAGES 2k v2.2.0,N/A,ARSTAN,PILO,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-GreatBasin.Salzer.2013,zXs8PjuE6mAXsCA1LzBq,700.0,37.0,-116.5,Great Basin 4500yr Composite Chronology,this study,PAGES 2k v2.2.0,N/A,correlationCoefficient,PILO,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-GreatBasin.Salzer.2013,zXs8PjuE6mAXsCA1LzBq,700.0,37.0,-116.5,Great Basin 4500yr Composite Chronology,this study,PAGES 2k v2.2.0,N/A,RBAR,PILO,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-GreatBasin.Salzer.2013,zXs8PjuE6mAXsCA1LzBq,700.0,37.0,-116.5,Great Basin 4500yr Composite Chronology,this study,PAGES 2k v2.2.0,N/A,uncertainty1s,PILO,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-GreatBasin.Salzer.2013,zXs8PjuE6mAXsCA1LzBq,700.0,37.0,-116.5,Great Basin 4500yr Composite Chronology,this study,PAGES 2k v2.2.0,N/A,uncertainty1s,PILO,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-GreatBasin.Salzer.2013,zXs8PjuE6mAXsCA1LzBq,700.0,37.0,-116.5,Great Basin 4500yr Composite Chronology,this study,PAGES 2k v2.2.0,N/A,EPS,PILO,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-GreatBasin.Salzer.2013,zXs8PjuE6mAXsCA1LzBq,700.0,37.0,-116.5,Great Basin 4500yr Composite Chronology,this study,PAGES 2k v2.2.0,N/A,core,PILO,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-SpillwayLakeYosemiteNationalPark.King.2000,rlwUeKvRztepOY2ElI8O,3300.0,37.8,-119.2,Spillway Lake Yosemite National Park,https://www.ncdc.noaa.gov/paleo/study/3726,PAGES 2k v2.2.0,N/A,sampleCount,PIAL,count,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-SpillwayLakeYosemiteNationalPark.King.2000,rlwUeKvRztepOY2ElI8O,3300.0,37.8,-119.2,Spillway Lake Yosemite National Park,https://www.ncdc.noaa.gov/paleo/study/3726,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-SpillwayLakeYosemiteNationalPark.King.2000,rlwUeKvRztepOY2ElI8O,3300.0,37.8,-119.2,Spillway Lake Yosemite National Park,https://www.ncdc.noaa.gov/paleo/study/3726,PAGES 2k v2.2.0,N/A,segmentLength,PIAL,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-SpillwayLakeYosemiteNationalPark.King.2000,rlwUeKvRztepOY2ElI8O,3300.0,37.8,-119.2,Spillway Lake Yosemite National Park,https://www.ncdc.noaa.gov/paleo/study/3726,PAGES 2k v2.2.0,N/A,ringWidth,PIAL,cm,yr AD
Wood,positive,Summer,temperature,air@surface,NAm-SpillwayLakeYosemiteNationalPark.King.2000,rlwUeKvRztepOY2ElI8O,3300.0,37.8,-119.2,Spillway Lake Yosemite National Park,https://www.ncdc.noaa.gov/paleo/study/3726,PAGES 2k v2.2.0,N/A,ringWidth,PIAL,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-SpillwayLakeYosemiteNationalPark.King.2000,rlwUeKvRztepOY2ElI8O,3300.0,37.8,-119.2,Spillway Lake Yosemite National Park,https://www.ncdc.noaa.gov/paleo/study/3726,PAGES 2k v2.2.0,N/A,residualChronology,PIAL,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-SpillwayLakeYosemiteNationalPark.King.2000,rlwUeKvRztepOY2ElI8O,3300.0,37.8,-119.2,Spillway Lake Yosemite National Park,https://www.ncdc.noaa.gov/paleo/study/3726,PAGES 2k v2.2.0,N/A,ARSTAN,PIAL,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-SpillwayLakeYosemiteNationalPark.King.2000,rlwUeKvRztepOY2ElI8O,3300.0,37.8,-119.2,Spillway Lake Yosemite National Park,https://www.ncdc.noaa.gov/paleo/study/3726,PAGES 2k v2.2.0,N/A,correlationCoefficient,PIAL,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-SpillwayLakeYosemiteNationalPark.King.2000,rlwUeKvRztepOY2ElI8O,3300.0,37.8,-119.2,Spillway Lake Yosemite National Park,https://www.ncdc.noaa.gov/paleo/study/3726,PAGES 2k v2.2.0,N/A,RBAR,PIAL,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-SpillwayLakeYosemiteNationalPark.King.2000,rlwUeKvRztepOY2ElI8O,3300.0,37.8,-119.2,Spillway Lake Yosemite National Park,https://www.ncdc.noaa.gov/paleo/study/3726,PAGES 2k v2.2.0,N/A,uncertainty1s,PIAL,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-SpillwayLakeYosemiteNationalPark.King.2000,rlwUeKvRztepOY2ElI8O,3300.0,37.8,-119.2,Spillway Lake Yosemite National Park,https://www.ncdc.noaa.gov/paleo/study/3726,PAGES 2k v2.2.0,N/A,uncertainty1s,PIAL,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-SpillwayLakeYosemiteNationalPark.King.2000,rlwUeKvRztepOY2ElI8O,3300.0,37.8,-119.2,Spillway Lake Yosemite National Park,https://www.ncdc.noaa.gov/paleo/study/3726,PAGES 2k v2.2.0,N/A,EPS,PIAL,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-SpillwayLakeYosemiteNationalPark.King.2000,rlwUeKvRztepOY2ElI8O,3300.0,37.8,-119.2,Spillway Lake Yosemite National Park,https://www.ncdc.noaa.gov/paleo/study/3726,PAGES 2k v2.2.0,N/A,core,PIAL,N/A,yr AD
Wood,positive,Summer,temperature,air@surface,Asi-NEPA019.Krusic.2013,3a49ejoHRBvU1Ypm8b3r,6400.0,29.47,82.12,NEPA019,https://www.ncdc.noaa.gov/paleo/study/3778,PAGES 2k v2.2.0,N/A,ringWidth,N/A,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,Asi-NEPA019.Krusic.2013,3a49ejoHRBvU1Ypm8b3r,6400.0,29.47,82.12,NEPA019,https://www.ncdc.noaa.gov/paleo/study/3778,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
MarineSediment,positive,Sep-Nov,temperature,sea@surface,Ocn-JacafFjord.Sepulveda.2009,x4LnvIvrP1M3uIPmFt7z,-510.0,-44.33,-72.97,Jacaf Fjord,http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:471580410000037::::P1_STUDY_ID:12898,PAGES 2k v2.2.0,; paleoData_variableName changed - was originally temp_C; paleoData_units changed - was originally deg C; climateInterpretation_seasonality changed - was originally SON,temperature,N/A,degC,yr AD
MarineSediment,N/A,N/A,N/A,N/A,Ocn-JacafFjord.Sepulveda.2009,x4LnvIvrP1M3uIPmFt7z,-510.0,-44.33,-72.97,Jacaf Fjord,http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:471580410000037::::P1_STUDY_ID:12898,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
MarineSediment,N/A,N/A,N/A,N/A,Ocn-JacafFjord.Sepulveda.2009,x4LnvIvrP1M3uIPmFt7z,-510.0,-44.33,-72.97,Jacaf Fjord,http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:471580410000037::::P1_STUDY_ID:12898,PAGES 2k v2.2.0,N/A,depth,N/A,cm,yr AD
MarineSediment,N/A,N/A,N/A,N/A,Ocn-JacafFjord.Sepulveda.2009,x4LnvIvrP1M3uIPmFt7z,-510.0,-44.33,-72.97,Jacaf Fjord,http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:471580410000037::::P1_STUDY_ID:12898,PAGES 2k v2.2.0,; paleoData_variableName changed - was originally native_UK_37,Uk37,N/A,N/A,yr AD
MarineSediment,N/A,Sep-Nov,temperature,sea_surface,Ocn-JacafFjord.Sepulveda.2009,x4LnvIvrP1M3uIPmFt7z,-510.0,-44.33,-72.97,Jacaf Fjord,http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:471580410000037::::P1_STUDY_ID:12898,PAGES 2k v2.2.0,; paleoData_variableName changed - was originally temp_C; paleoData_units changed - was originally deg C; climateInterpretation_seasonality changed - was originally SON; climateInterpretation_seasonality changed - was originally 9/10/11,temperature,N/A,degC,yr AD
MarineSediment,N/A,N/A,N/A,N/A,Ocn-JacafFjord.Sepulveda.2009,x4LnvIvrP1M3uIPmFt7z,-510.0,-44.33,-72.97,Jacaf Fjord,http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:471580410000037::::P1_STUDY_ID:12898,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
MarineSediment,N/A,N/A,N/A,N/A,Ocn-JacafFjord.Sepulveda.2009,x4LnvIvrP1M3uIPmFt7z,-510.0,-44.33,-72.97,Jacaf Fjord,http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:471580410000037::::P1_STUDY_ID:12898,PAGES 2k v2.2.0,N/A,depth,N/A,cm,yr AD
MarineSediment,N/A,N/A,N/A,N/A,Ocn-JacafFjord.Sepulveda.2009,x4LnvIvrP1M3uIPmFt7z,-510.0,-44.33,-72.97,Jacaf Fjord,http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:471580410000037::::P1_STUDY_ID:12898,PAGES 2k v2.2.0,; paleoData_variableName changed - was originally native_UK_37,Uk37,N/A,N/A,yr AD
Wood,positive,Summer,temperature,air@surface,Asi-PAKI023.Cook.2013,wnA8oYOXEEmvrdNP9XZ2,3000.0,35.9,71.73,PAKI023,https://www.ncdc.noaa.gov/paleo/study/15318,PAGES 2k v2.2.0,N/A,ringWidth,N/A,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,Asi-PAKI023.Cook.2013,wnA8oYOXEEmvrdNP9XZ2,3000.0,35.9,71.73,PAKI023,https://www.ncdc.noaa.gov/paleo/study/15318,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Wood,positive,Summer,temperature,air@surface,Asi-JAPA014.Yasue.2013,w1x6ja9IhMhBevfIsvg6,2050.0,43.5,143.2,JAPA014,https://www.ncdc.noaa.gov/paleo/study/15209,PAGES 2k v2.2.0,N/A,ringWidth,N/A,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,Asi-JAPA014.Yasue.2013,w1x6ja9IhMhBevfIsvg6,2050.0,43.5,143.2,JAPA014,https://www.ncdc.noaa.gov/paleo/study/15209,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Coral,negative,subannual,temperature,sea@surface,Ocn-Palmyra.Cobb.2013,ZA2B9QoiR70l4hEMXItG,-7.0,5.87,-162.13,Palmyra,https://www.ncdc.noaa.gov/paleo/study/1875,PAGES 2k v2.2.0,Updated to Cobb2013 in version 2.1.0,d18O,N/A,permil,yr AD
Coral,N/A,N/A,N/A,N/A,Ocn-Palmyra.Cobb.2013,ZA2B9QoiR70l4hEMXItG,-7.0,5.87,-162.13,Palmyra,https://www.ncdc.noaa.gov/paleo/study/1875,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Coral,N/A,N/A,N/A,N/A,Ocn-Palmyra.Cobb.2013,ZA2B9QoiR70l4hEMXItG,-7.0,5.87,-162.13,Palmyra,https://www.ncdc.noaa.gov/paleo/study/1875,PAGES 2k v2.2.0,Data averaged as tropical year (March-April),year,N/A,yr AD,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MtStHelens.Briffa.1996,rr1hoanhV0XbCNL1Y264,1200.0,46.2,-122.2,Mt. St. Helens,https://www.ncdc.noaa.gov/paleo/study/2839,PAGES 2k v2.2.0,N/A,sampleCount,ABAM,count,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MtStHelens.Briffa.1996,rr1hoanhV0XbCNL1Y264,1200.0,46.2,-122.2,Mt. St. Helens,https://www.ncdc.noaa.gov/paleo/study/2839,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MtStHelens.Briffa.1996,rr1hoanhV0XbCNL1Y264,1200.0,46.2,-122.2,Mt. St. Helens,https://www.ncdc.noaa.gov/paleo/study/2839,PAGES 2k v2.2.0,N/A,segmentLength,ABAM,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MtStHelens.Briffa.1996,rr1hoanhV0XbCNL1Y264,1200.0,46.2,-122.2,Mt. St. Helens,https://www.ncdc.noaa.gov/paleo/study/2839,PAGES 2k v2.2.0,N/A,ringWidth,ABAM,cm,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MtStHelens.Briffa.1996,rr1hoanhV0XbCNL1Y264,1200.0,46.2,-122.2,Mt. St. Helens,https://www.ncdc.noaa.gov/paleo/study/2839,PAGES 2k v2.2.0,N/A,ringWidth,ABAM,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MtStHelens.Briffa.1996,rr1hoanhV0XbCNL1Y264,1200.0,46.2,-122.2,Mt. St. Helens,https://www.ncdc.noaa.gov/paleo/study/2839,PAGES 2k v2.2.0,N/A,residualChronology,ABAM,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MtStHelens.Briffa.1996,rr1hoanhV0XbCNL1Y264,1200.0,46.2,-122.2,Mt. St. Helens,https://www.ncdc.noaa.gov/paleo/study/2839,PAGES 2k v2.2.0,N/A,ARSTAN,ABAM,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MtStHelens.Briffa.1996,rr1hoanhV0XbCNL1Y264,1200.0,46.2,-122.2,Mt. St. Helens,https://www.ncdc.noaa.gov/paleo/study/2839,PAGES 2k v2.2.0,N/A,correlationCoefficient,ABAM,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MtStHelens.Briffa.1996,rr1hoanhV0XbCNL1Y264,1200.0,46.2,-122.2,Mt. St. Helens,https://www.ncdc.noaa.gov/paleo/study/2839,PAGES 2k v2.2.0,N/A,RBAR,ABAM,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MtStHelens.Briffa.1996,rr1hoanhV0XbCNL1Y264,1200.0,46.2,-122.2,Mt. St. Helens,https://www.ncdc.noaa.gov/paleo/study/2839,PAGES 2k v2.2.0,N/A,uncertainty1s,ABAM,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MtStHelens.Briffa.1996,rr1hoanhV0XbCNL1Y264,1200.0,46.2,-122.2,Mt. St. Helens,https://www.ncdc.noaa.gov/paleo/study/2839,PAGES 2k v2.2.0,N/A,uncertainty1s,ABAM,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MtStHelens.Briffa.1996,rr1hoanhV0XbCNL1Y264,1200.0,46.2,-122.2,Mt. St. Helens,https://www.ncdc.noaa.gov/paleo/study/2839,PAGES 2k v2.2.0,N/A,EPS,ABAM,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MtStHelens.Briffa.1996,rr1hoanhV0XbCNL1Y264,1200.0,46.2,-122.2,Mt. St. Helens,https://www.ncdc.noaa.gov/paleo/study/2839,PAGES 2k v2.2.0,N/A,core,ABAM,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MtStHelens.Briffa.1996,rr1hoanhV0XbCNL1Y264,1200.0,46.2,-122.2,Mt. St. Helens,https://www.ncdc.noaa.gov/paleo/study/2839,PAGES 2k v2.2.0,N/A,sampleCount,ABAM,count,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MtStHelens.Briffa.1996,rr1hoanhV0XbCNL1Y264,1200.0,46.2,-122.2,Mt. St. Helens,https://www.ncdc.noaa.gov/paleo/study/2839,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MtStHelens.Briffa.1996,rr1hoanhV0XbCNL1Y264,1200.0,46.2,-122.2,Mt. St. Helens,https://www.ncdc.noaa.gov/paleo/study/2839,PAGES 2k v2.2.0,N/A,segmentLength,ABAM,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MtStHelens.Briffa.1996,rr1hoanhV0XbCNL1Y264,1200.0,46.2,-122.2,Mt. St. Helens,https://www.ncdc.noaa.gov/paleo/study/2839,PAGES 2k v2.2.0,N/A,density,ABAM,g/cm3,yr AD
Wood,positive,Summer,temperature,air@surface,NAm-MtStHelens.Briffa.1996,rr1hoanhV0XbCNL1Y264,1200.0,46.2,-122.2,Mt. St. Helens,https://www.ncdc.noaa.gov/paleo/study/2839,PAGES 2k v2.2.0,N/A,MXD,ABAM,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MtStHelens.Briffa.1996,rr1hoanhV0XbCNL1Y264,1200.0,46.2,-122.2,Mt. St. Helens,https://www.ncdc.noaa.gov/paleo/study/2839,PAGES 2k v2.2.0,N/A,residualChronology,ABAM,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MtStHelens.Briffa.1996,rr1hoanhV0XbCNL1Y264,1200.0,46.2,-122.2,Mt. St. Helens,https://www.ncdc.noaa.gov/paleo/study/2839,PAGES 2k v2.2.0,N/A,ARSTAN,ABAM,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MtStHelens.Briffa.1996,rr1hoanhV0XbCNL1Y264,1200.0,46.2,-122.2,Mt. St. Helens,https://www.ncdc.noaa.gov/paleo/study/2839,PAGES 2k v2.2.0,N/A,correlationCoefficient,ABAM,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MtStHelens.Briffa.1996,rr1hoanhV0XbCNL1Y264,1200.0,46.2,-122.2,Mt. St. Helens,https://www.ncdc.noaa.gov/paleo/study/2839,PAGES 2k v2.2.0,N/A,RBAR,ABAM,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MtStHelens.Briffa.1996,rr1hoanhV0XbCNL1Y264,1200.0,46.2,-122.2,Mt. St. Helens,https://www.ncdc.noaa.gov/paleo/study/2839,PAGES 2k v2.2.0,N/A,uncertainty1s,ABAM,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MtStHelens.Briffa.1996,rr1hoanhV0XbCNL1Y264,1200.0,46.2,-122.2,Mt. St. Helens,https://www.ncdc.noaa.gov/paleo/study/2839,PAGES 2k v2.2.0,N/A,uncertainty1s,ABAM,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MtStHelens.Briffa.1996,rr1hoanhV0XbCNL1Y264,1200.0,46.2,-122.2,Mt. St. Helens,https://www.ncdc.noaa.gov/paleo/study/2839,PAGES 2k v2.2.0,N/A,EPS,ABAM,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MtStHelens.Briffa.1996,rr1hoanhV0XbCNL1Y264,1200.0,46.2,-122.2,Mt. St. Helens,https://www.ncdc.noaa.gov/paleo/study/2839,PAGES 2k v2.2.0,N/A,core,ABAM,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-Sugarloaf.Kenigsberg.2013,SdbpH8dOj1w6Tymklh7j,1330.0,60.1,-134.4,Sugarloaf,https://www.ncdc.noaa.gov/paleo/study/15527,PAGES 2k v2.2.0,N/A,sampleCount,ABLA,count,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-Sugarloaf.Kenigsberg.2013,SdbpH8dOj1w6Tymklh7j,1330.0,60.1,-134.4,Sugarloaf,https://www.ncdc.noaa.gov/paleo/study/15527,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-Sugarloaf.Kenigsberg.2013,SdbpH8dOj1w6Tymklh7j,1330.0,60.1,-134.4,Sugarloaf,https://www.ncdc.noaa.gov/paleo/study/15527,PAGES 2k v2.2.0,N/A,segmentLength,ABLA,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-Sugarloaf.Kenigsberg.2013,SdbpH8dOj1w6Tymklh7j,1330.0,60.1,-134.4,Sugarloaf,https://www.ncdc.noaa.gov/paleo/study/15527,PAGES 2k v2.2.0,N/A,ringWidth,ABLA,cm,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-Sugarloaf.Kenigsberg.2013,SdbpH8dOj1w6Tymklh7j,1330.0,60.1,-134.4,Sugarloaf,https://www.ncdc.noaa.gov/paleo/study/15527,PAGES 2k v2.2.0,N/A,residualChronology,ABLA,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-Sugarloaf.Kenigsberg.2013,SdbpH8dOj1w6Tymklh7j,1330.0,60.1,-134.4,Sugarloaf,https://www.ncdc.noaa.gov/paleo/study/15527,PAGES 2k v2.2.0,N/A,ARSTAN,ABLA,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-Sugarloaf.Kenigsberg.2013,SdbpH8dOj1w6Tymklh7j,1330.0,60.1,-134.4,Sugarloaf,https://www.ncdc.noaa.gov/paleo/study/15527,PAGES 2k v2.2.0,N/A,correlationCoefficient,ABLA,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-Sugarloaf.Kenigsberg.2013,SdbpH8dOj1w6Tymklh7j,1330.0,60.1,-134.4,Sugarloaf,https://www.ncdc.noaa.gov/paleo/study/15527,PAGES 2k v2.2.0,N/A,RBAR,ABLA,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-Sugarloaf.Kenigsberg.2013,SdbpH8dOj1w6Tymklh7j,1330.0,60.1,-134.4,Sugarloaf,https://www.ncdc.noaa.gov/paleo/study/15527,PAGES 2k v2.2.0,N/A,uncertainty1s,ABLA,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-Sugarloaf.Kenigsberg.2013,SdbpH8dOj1w6Tymklh7j,1330.0,60.1,-134.4,Sugarloaf,https://www.ncdc.noaa.gov/paleo/study/15527,PAGES 2k v2.2.0,N/A,uncertainty1s,ABLA,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-Sugarloaf.Kenigsberg.2013,SdbpH8dOj1w6Tymklh7j,1330.0,60.1,-134.4,Sugarloaf,https://www.ncdc.noaa.gov/paleo/study/15527,PAGES 2k v2.2.0,N/A,EPS,ABLA,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-Sugarloaf.Kenigsberg.2013,SdbpH8dOj1w6Tymklh7j,1330.0,60.1,-134.4,Sugarloaf,https://www.ncdc.noaa.gov/paleo/study/15527,PAGES 2k v2.2.0,N/A,core,ABLA,N/A,yr AD
Wood,positive,Annual,temperature,air@surface,NAm-Sugarloaf.Kenigsberg.2013,SdbpH8dOj1w6Tymklh7j,1330.0,60.1,-134.4,Sugarloaf,https://www.ncdc.noaa.gov/paleo/study/15527,PAGES 2k v2.2.0,; climateInterpretation_seasonality changed - was originally Annual,ringWidth,ABLA,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-Sugarloaf.Kenigsberg.2013,SdbpH8dOj1w6Tymklh7j,1330.0,60.1,-134.4,Sugarloaf,https://www.ncdc.noaa.gov/paleo/study/15527,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Wood,positive,Summer,temperature,air@surface,Asi-MQACJP.PAGES2k.2013,w7gyXcY6cwL4TdKUHyTt,2600.0,35.07,100.35,MQACJP,https://www.ncdc.noaa.gov/paleo/study/14188,PAGES 2k v2.2.0,N/A,ringWidth,N/A,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,Asi-MQACJP.PAGES2k.2013,w7gyXcY6cwL4TdKUHyTt,2600.0,35.07,100.35,MQACJP,https://www.ncdc.noaa.gov/paleo/study/14188,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Wood,positive,Annual,temperature,air@surface,Asi-MONG020.Jacoby.2010,8uMaCuA2MPwcE1DNr2If,2400.0,48.27,88.87,MONG020,https://www.ncdc.noaa.gov/paleo/study/12652,PAGES 2k v2.2.0,N/A,ringWidth,N/A,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,Asi-MONG020.Jacoby.2010,8uMaCuA2MPwcE1DNr2If,2400.0,48.27,88.87,MONG020,https://www.ncdc.noaa.gov/paleo/study/12652,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
GlacierIce,N/A,N/A,N/A,N/A,Ant-BerknerIsland.Mulvaney.2002,poe6t9cnB2J9vBRm9eT1,890.0,-79.57,-45.72,Berkner Island (South),https://doi.pangaea.de/10.1594/PANGAEA.728157,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Wood,positive,Summer,temperature,air@surface,Asi-KYRG009.Shiyatov.2013,6QNelUlU5KMdjfhPYjFg,2900.0,39.92,71.47,KYRG009,https://www.ncdc.noaa.gov/paleo/study/15234,PAGES 2k v2.2.0,N/A,ringWidth,N/A,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,Asi-KYRG009.Shiyatov.2013,6QNelUlU5KMdjfhPYjFg,2900.0,39.92,71.47,KYRG009,https://www.ncdc.noaa.gov/paleo/study/15234,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
