"dating_id","entity_id","date_type","depth_dating","dating_thickness","lab_num","material_dated","min_weight","max_weight","uncorr_age","uncorr_age_uncert_pos","uncorr_age_uncert_neg","14C_correction","calib_used","date_used","238U_content","238U_uncertainty","232Th_content","232Th_uncertainty","230Th_content","230Th_uncertainty","230Th_232Th_ratio","230Th_232Th_ratio_uncertainty","230Th_238U_activity","230Th_238U_activity_uncertainty","234U_238U_activity","234U_238U_activity_uncertainty","ini_230Th_232Th_ratio","ini_230Th_232Th_ratio_uncertainty","decay_constant","corr_age","corr_age_uncert_pos","corr_age_uncert_neg","date_used_lin_interp","date_used_lin_reg","date_used_Bchron","date_used_Bacon","date_used_OxCal","date_used_copRa","date_used_StalAge"
12319,695,"MC-ICP-MS U/Th",4.2735,NA,"UMD120723-407","calcite",2.4,2.4,25840.6,331.267,331.267,NA,NA,"yes",1034.38402210075,NA,NA,NA,NA,NA,374.574933055925,NA,0.141522353140607,0.00146934634088432,0.682087794638485,0.00215333207234525,14,9,"Cheng et al. 2013",24964.8,667.841,667.841,NA,"yes",NA,"yes",NA,NA,"yes"
12320,695,"MC-ICP-MS U/Th",5.0505,NA,"UMD120723-415","calcite",2.2,2.2,30507.9,373.015,373.015,NA,NA,"yes",1252.64959331685,NA,NA,NA,NA,NA,152.468926885201,NA,0.165800205129038,0.00164687709954096,0.692357615978453,0.00245632175724833,14,9,"Cheng et al. 2013",27972.1,1704.6,1704.6,NA,"yes",NA,"yes",NA,NA,"yes"
12321,695,"MC-ICP-MS U/Th",5.8275,NA,"UMD120723-418","calcite",3.1,3.1,47062.2,655.127,655.127,NA,NA,"yes",1003.76616504027,NA,NA,NA,NA,NA,490.387365033294,NA,0.238999438056723,0.00226284086348186,0.701085248694479,0.00305019386755933,14,9,"Cheng et al. 2013",45928.5,995.2,995.2,NA,"yes",NA,"yes",NA,NA,"yes"
12322,695,"MC-ICP-MS U/Th",6.6045,NA,"UMD120723-422","calcite",2.3,2.3,49865.9,857.424,857.424,NA,NA,"yes",1008.90169263376,NA,NA,NA,NA,NA,777.670585862196,NA,0.251565483554512,0.00308446185690897,0.705643528502619,0.0027263760513184,14,9,"Cheng et al. 2013",49117.9,973.531,973.531,NA,"yes",NA,"yes",NA,NA,"yes"
12323,695,"MC-ICP-MS U/Th",7.3815,NA,"UMD120723-429","calcite",2.5,2.5,56615.4,632.256,632.256,NA,NA,"yes",1026.07531093449,NA,NA,NA,NA,NA,1432.16489546151,NA,0.280025751334722,0.00202360632223391,0.713445503443084,0.00262705331063097,14,9,"Cheng et al. 2013",56157.7,701.168,701.168,NA,"yes",NA,"yes",NA,NA,"yes"
12324,695,"MC-ICP-MS U/Th",8.1585,NA,"UMD120723-433","calcite",2.1,2.1,64993.7,899.374,899.374,NA,NA,"yes",899.329246781961,NA,NA,NA,NA,NA,480.336245946297,NA,0.312366426620297,0.00270981912581309,0.720270086421342,0.00280572382595801,14,9,"Cheng et al. 2013",63489.7,1318.98,1318.98,NA,"yes",NA,"yes",NA,NA,"yes"
12325,695,"MC-ICP-MS U/Th",8.9355,NA,"UMD120723-448","calcite",2.7,2.7,77976.3,1146.45,1146.45,NA,NA,"yes",792.15651047178,NA,NA,NA,NA,NA,475.539844279492,NA,0.356784256875822,0.00294684901489671,0.726908519923287,0.00309101120067606,14,9,"Cheng et al. 2013",76221.5,1616.71,1616.71,NA,"yes",NA,"yes",NA,NA,"yes"
12326,695,"MC-ICP-MS U/Th",9.7125,NA,"UMD120723-500","calcite",2.1,2.1,77551.2,1422.13,1422.13,NA,NA,"yes",997.033042186331,NA,NA,NA,NA,NA,1719.0762859953,NA,0.35775468308939,0.00389638226839968,0.730871354880405,0.0029519780917512,14,9,"Cheng et al. 2013",77068.7,1445.11,1445.11,NA,"yes",NA,"yes",NA,NA,"yes"
12327,695,"MC-ICP-MS U/Th",10.4895,NA,"UMD120723-517","calcite",2.45,2.45,77487.9,1284.9,1284.9,NA,NA,"yes",1250.31640789006,NA,NA,NA,NA,NA,6715.32711011131,NA,0.361120455802226,0.00367386122584887,0.737118702628267,0.00218681942091526,14,9,"Cheng et al. 2013",77373.5,1288.55,1288.55,NA,"yes",NA,"yes",NA,NA,"yes"
12328,695,"MC-ICP-MS U/Th",11.2665,NA,"UMD120723-525","calcite",3,3,79682.1,1058.97,1058.97,NA,NA,"yes",1335.13753339986,NA,NA,NA,NA,NA,4371.67835471335,NA,0.367196445490953,0.00245355991962369,0.736316994325224,0.00332852318379252,14,9,"Cheng et al. 2013",79486.3,1059.47,1059.47,NA,"yes",NA,"yes",NA,NA,"yes"
12329,695,"MC-ICP-MS U/Th",12.23775,NA,"UMD120723-539","calcite",3.3,3.3,81055.8,1165.91,1165.91,NA,NA,"yes",1237.38559915637,NA,NA,NA,NA,NA,3935.30217548319,NA,0.372364045992648,0.00301217979768377,0.73831719004934,0.00284893458071806,14,9,"Cheng et al. 2013",80845,1161.37,1161.37,NA,"yes",NA,"yes",NA,NA,"yes"
12330,695,"MC-ICP-MS U/Th",13.01475,NA,"UMD120725-208","calcite",2.7,2.7,83532.5,870.871,870.871,NA,NA,"yes",1140.55716735058,NA,NA,NA,NA,NA,2073.85618232257,NA,0.377037843603917,0.00187473482487922,0.733965200470671,0.00263085497248226,14,9,"Cheng et al. 2013",83120.5,909.141,909.141,NA,"yes",NA,"yes",NA,NA,"yes"
12331,695,"MC-ICP-MS U/Th",13.79175,NA,"UMD120725-213","calcite",2.7,2.7,86270,1327.4,1327.4,NA,NA,"yes",1160.16468690716,NA,NA,NA,NA,NA,2134.90576383782,NA,0.385271270206357,0.00321710557833413,0.735122447455969,0.00288979734484236,14,9,"Cheng et al. 2013",85847.5,1342.31,1342.31,NA,"yes",NA,"yes",NA,NA,"yes"
12332,695,"MC-ICP-MS U/Th",14.56875,NA,"UMD120725-214","calcite",2.2,2.2,89416.4,1686.98,1686.98,NA,NA,"yes",1270.81000369451,NA,NA,NA,NA,NA,2854.0368122171,NA,0.393529298953609,0.00417127351336742,0.734553167694688,0.00259024548048779,14,9,"Cheng et al. 2013",89094.7,1703,1703,NA,"yes",NA,"yes",NA,NA,"yes"
12333,695,"MC-ICP-MS U/Th",15.34575,NA,"UMD120725-220","calcite",2.6,2.6,91106.9,1046.84,1046.84,NA,NA,"yes",1467.80621451052,NA,NA,NA,NA,NA,4175.03379683614,NA,0.396339788501507,0.00202901197414894,0.731989942768723,0.0029430421548355,14,9,"Cheng et al. 2013",90880.9,1047.65,1047.65,NA,"yes",NA,"yes",NA,NA,"yes"
12334,695,"MC-ICP-MS U/Th",16.89975,NA,"UMD120725-242","calcite",2.4,2.4,104331,1610.6,1610.6,NA,NA,"no",1718.2166356843,NA,NA,NA,NA,NA,7911.9425315989,NA,0.431477700462611,0.00327909355287009,0.736462207453012,0.00231089571328434,14,9,"Cheng et al. 2013",104199,1605.58,1605.58,NA,"no",NA,"no","no",NA,"no"
12335,695,"MC-ICP-MS U/Th",17.67675,NA,"UMD120725-248","calcite",2.7,2.7,99921.8,1276.9,1276.9,NA,NA,"yes",1465.87154600826,NA,NA,NA,NA,NA,1623.47068595699,NA,0.422483849589282,0.00247138725785299,0.738404035158087,0.00255311196636412,14,9,"Cheng et al. 2013",99313.7,1336.45,1336.45,NA,"yes",NA,"yes",NA,NA,"yes"
12336,695,"MC-ICP-MS U/Th",18.45375,NA,"UMD120725-257","calcite",2.4,2.4,106135,1742.49,1742.49,NA,NA,"yes",1440.17303847238,NA,NA,NA,NA,NA,640.249631573016,NA,0.440149211888243,0.00336220702713199,0.742910752218466,0.00277618732271211,14,9,"Cheng et al. 2013",104509,2022.08,2022.08,NA,"yes",NA,"yes",NA,NA,"yes"
12337,695,"MC-ICP-MS U/Th",19.23075,NA,"UMD120725-259","calcite",2.7,2.7,108609,1615.21,1615.21,NA,NA,"yes",1486.01146197445,NA,NA,NA,NA,NA,2906.21695180698,NA,0.450312575587646,0.00296923457321444,0.74935237432769,0.00278224990039519,14,9,"Cheng et al. 2013",108255,1629.36,1629.36,NA,"yes",NA,"yes",NA,NA,"yes"
12338,695,"MC-ICP-MS U/Th",20.00775,NA,"UMD120725-304","calcite",2.5,2.5,116173,1517.59,1517.59,NA,NA,"yes",1369.41631400537,NA,NA,NA,NA,NA,3266.61253011701,NA,0.470017970351097,0.00247805248185221,0.754007518934635,0.00264798317501657,14,9,"Cheng et al. 2013",115842,1515.38,1515.38,NA,"yes",NA,"yes",NA,NA,"yes"
12339,695,"MC-ICP-MS U/Th",20.78475,NA,"UMD120725-309","calcite",2.3,2.3,118337,2496.49,2496.49,NA,NA,"yes",1143.24511651778,NA,NA,NA,NA,NA,5681.9595424933,NA,0.48196181093459,0.00378319468671808,0.763905517126984,0.00461739607572469,14,9,"Cheng et al. 2013",118160,2506.49,2506.49,NA,"yes",NA,"yes",NA,NA,"yes"
12340,695,"MC-ICP-MS U/Th",21.56175,NA,"UMD120725-412","calcite",2.5,2.5,121167,2393.57,2393.57,NA,NA,"yes",1097.39417490091,NA,NA,NA,NA,NA,7155.0081157394,NA,0.484268700484439,0.00435006863151676,0.759444724660875,0.00238504523149718,14,9,"Cheng et al. 2013",120998,2375.42,2375.42,NA,"yes",NA,"yes",NA,NA,"yes"
12341,695,"MC-ICP-MS U/Th",22.33875,NA,"UMD120725-426","calcite",2,2,123026,1886.05,1886.05,NA,NA,"yes",1196.63109401865,NA,NA,NA,NA,NA,5414.60301933659,NA,0.490548858499598,0.00312379228868252,0.762593424453326,0.00256353914874234,14,9,"Cheng et al. 2013",122836,1872.38,1872.38,NA,"yes",NA,"yes",NA,NA,"yes"
12342,695,"MC-ICP-MS U/Th",23.11575,NA,"UMD120725-430","calcite",2.4,2.4,126002,2666.12,2666.12,NA,NA,"yes",1330.32586899209,NA,NA,NA,NA,NA,6363.04879957574,NA,0.497467359167452,0.00463273604832558,0.764158607837287,0.00268851664275097,14,9,"Cheng et al. 2013",125816,2647.6,2647.6,NA,"yes",NA,"yes",NA,NA,"yes"
12343,695,"MC-ICP-MS U/Th",23.89275,NA,"UMD120725-437","calcite",2.6,2.6,127934,2081.21,2081.21,NA,NA,"yes",1299.32060938262,NA,NA,NA,NA,NA,1952.35760466658,NA,0.502263913074175,0.0031247141967358,0.765564693672541,0.00295240230789187,14,9,"Cheng et al. 2013",127336,2147.55,2147.55,NA,"yes",NA,"yes",NA,NA,"yes"
12344,695,"MC-ICP-MS U/Th",23.9,NA,"UMD120725-520","calcite",3.1,3.1,128330,1796.76,1796.76,NA,NA,"yes",1360.19655108307,NA,NA,NA,NA,NA,1059.99875473248,NA,0.500897213520871,0.00238448681223393,0.762857781460698,0.00286560276994166,14,9,"Cheng et al. 2013",127242,1953.71,1953.71,NA,"yes",NA,"yes",NA,NA,"yes"
12345,695,"MC-ICP-MS U/Th",24,NA,"UMA02038  Mar-2008","calcite",6.8,6.8,125194.569275465,1137.59800119905,1137.59800119905,NA,NA,"yes",1150.16320300319,NA,NA,NA,NA,NA,6562.880392459,NA,0.493898358848985,0.00201018488737249,0.760795988331053,0.00172007813072163,14,9,"Cheng et al. 2013",125173,1277.46,1277.46,NA,"yes",NA,"yes",NA,NA,"yes"
12346,695,"MC-ICP-MS U/Th",24.66975,NA,"UMD120725-438","calcite",2.6,2.6,137497,2737.49,2737.49,NA,NA,"yes",1204.69635134503,NA,NA,NA,NA,NA,520.435558066158,NA,0.527619774378403,0.0041662767170527,0.77531802125813,0.00256506723202635,14,9,"Cheng et al. 2013",135164,3076.13,3076.13,NA,"yes",NA,"yes",NA,NA,"yes"
12347,695,"MC-ICP-MS U/Th",24.66975,NA,"UMD120725-520","calcite",3.1,3.1,144014,2112.88,2112.88,NA,NA,"yes",1360.19655108307,NA,NA,NA,NA,NA,849.481327638577,NA,0.53562438645239,0.00253895518905749,0.771911499755025,0.00268530205890307,14,9,"Cheng et al. 2013",142543,2333.15,2333.15,NA,"yes",NA,"yes",NA,NA,"yes"
12348,695,"MC-ICP-MS U/Th",25.44675,NA,"UMD120725-440","calcite",2.4,2.4,144238,2788.24,2788.24,NA,NA,"yes",1310.35357769748,NA,NA,NA,NA,NA,178.687145299943,NA,0.546626935404316,0.00394917286692202,0.784242150101211,0.00275139805143693,14,9,"Cheng et al. 2013",137157,5387.88,5387.88,NA,"yes",NA,"yes",NA,NA,"yes"
12349,695,"MC-ICP-MS U/Th",25.44675,NA,"UMD120725-549","calcite",2.05,2.05,164268,3590.52,3590.52,NA,NA,"yes",1170.37455940573,NA,NA,NA,NA,NA,1653.47376255487,NA,0.579246523610154,0.00367649261160088,0.787229187517461,0.00331563445767871,14,9,"Cheng et al. 2013",163464,3605.31,3605.31,NA,"yes",NA,"yes",NA,NA,"yes"
12350,695,"MC-ICP-MS U/Th",26.22375,NA,"UMD120725-443","calcite",2.4,2.4,164039,3607.72,3607.72,NA,NA,"yes",1024.41366739248,NA,NA,NA,NA,NA,1322.24472065906,NA,0.583438045335069,0.00412119252570893,0.792024043850254,0.00289895933778437,14,9,"Cheng et al. 2013",163026,3616.82,3616.82,NA,"yes",NA,"yes",NA,NA,"yes"
12351,695,"MC-ICP-MS U/Th",26.22375,NA,"UMD120730-512","calcite",1.6,1.6,175876,4284,4284,NA,NA,"no",1213.06376796693,NA,NA,NA,NA,NA,1686.25982032578,NA,0.600450832788585,0.00401131356044027,0.793988934229268,0.0034496519544828,14,9,"Cheng et al. 2013",175034,4292.36,4292.36,NA,"no",NA,"no","no",NA,"no"
12352,695,"MC-ICP-MS U/Th",27,NA,"UMD120730-531","calcite",1.9,1.9,183339,6812.08,6812.08,NA,NA,"no",1440.9513775305,NA,NA,NA,NA,NA,2129.49788818782,NA,0.592230077125076,0.00283525195784679,0.77695653362895,0.00671662807483822,14,9,"Cheng et al. 2013",182641,6726.2,6726.2,NA,"no",NA,"no","no",NA,"no"
12353,695,"MC-ICP-MS U/Th",27.00075,NA,"UMD120725-504","calcite",2.1,2.1,171933,3752.97,3752.97,NA,NA,"yes",1104.43793405769,NA,NA,NA,NA,NA,1868.24943522125,NA,0.594366436270776,0.00384949961338108,0.792734221120686,0.00289615808107307,14,9,"Cheng et al. 2013",171186,3762.25,3762.25,NA,"yes",NA,"yes",NA,NA,"yes"
12354,695,"MC-ICP-MS U/Th",28,NA,"UMD120730-542","calcite",1.8,1.8,174721,3783.37,3783.37,NA,NA,"yes",1560.53251467521,NA,NA,NA,NA,NA,6121.27294464471,NA,0.602444408296589,0.00380897841072562,0.797365694342069,0.00277907721589494,14,9,"Cheng et al. 2013",174497,3716.08,3716.08,NA,"yes",NA,"yes",NA,NA,"yes"
12355,695,"MC-ICP-MS U/Th",28,NA,"UMA01875  Dec-2007","calcite",3.1,3.1,147349.108006141,1772.23455182083,1772.23455182083,NA,NA,"no",1338.74616672152,NA,NA,NA,NA,NA,1109.51598484935,NA,0.554262069701716,0.00266834313084393,0.786464717986972,0.00191644871737596,14,9,"Cheng et al. 2013",147197,1973.49,1973.49,NA,"no",NA,"no","no",NA,"no"
12356,695,"MC-ICP-MS U/Th",29,NA,"UMD120912-341","calcite",1.91,1.91,177720,7212.3,7212.3,NA,NA,"yes",1206.78309437081,NA,NA,NA,NA,NA,3803.96097560035,NA,0.612388057116662,0.00796155194134663,0.804015284200904,0.00368820933399637,14,9,"Cheng et al. 2013",177347,7254.65,7254.65,NA,"yes",NA,"yes",NA,NA,"yes"
12357,695,"MC-ICP-MS U/Th",30,NA,"UMD120912-342","calcite",1.99,1.99,191693,6207.41,6207.41,NA,NA,"yes",983.214960672825,NA,NA,NA,NA,NA,2661.72470799583,NA,0.631485274947773,0.00615922462055675,0.807181624600212,0.00206179968325609,14,9,"Cheng et al. 2013",191142,6296.22,6296.22,NA,"yes",NA,"yes",NA,NA,"yes"
12358,695,"MC-ICP-MS U/Th",31,NA,"UMD120912-343","calcite",2.26,2.26,203094,7280.83,7280.83,NA,NA,"yes",903.90697064029,NA,NA,NA,NA,NA,3422.58619809196,NA,0.639484626467285,0.00642784091401922,0.804000080577307,0.00203935754735173,14,9,"Cheng et al. 2013",202628,7280.4,7280.4,NA,"yes",NA,"yes",NA,NA,"yes"
12359,695,"MC-ICP-MS U/Th",32,NA,"UMD120912-344","calcite",2.49,2.49,196225,8571.92,8571.92,NA,NA,"yes",1125.90468277491,NA,NA,NA,NA,NA,9978.8455083217,NA,0.638249581781508,0.00812650309522159,0.809210970967312,0.00307720852885756,14,9,"Cheng et al. 2013",196126,8671.75,8671.75,NA,"yes",NA,"yes",NA,NA,"yes"
12360,695,"MC-ICP-MS U/Th",33,NA,"UMD120912-345","calcite",2.08,2.08,209459,5286.46,5286.46,NA,NA,"yes",1115.29982987605,NA,NA,NA,NA,NA,5804.08531332088,NA,0.651140789912521,0.00386638379514393,0.809546647290979,0.00242516248506911,14,9,"Cheng et al. 2013",209182,5264.22,5264.22,NA,"yes",NA,"yes",NA,NA,"yes"
12361,695,"MC-ICP-MS U/Th",34,NA,"UMD120912-346","calcite",1.93,1.93,201638,7641.83,7641.83,NA,NA,"yes",1158.25192157226,NA,NA,NA,NA,NA,4916.37556554188,NA,0.649915454651866,0.00641736061110436,0.815295799308431,0.00357238304308433,14,9,"Cheng et al. 2013",201293,7608.19,7608.19,NA,"yes",NA,"yes",NA,NA,"yes"
12362,695,"MC-ICP-MS U/Th",35,NA,"UMD120912-347","calcite",2.1,2.1,203788,5997.88,5997.88,NA,NA,"yes",1237.25773892048,NA,NA,NA,NA,NA,1688.56861935507,NA,0.658137450805125,0.00561880179307239,0.821091236277238,0.00129387552900482,14,9,"Cheng et al. 2013",202940,6003.27,6003.27,NA,"yes",NA,"yes",NA,NA,"yes"
12363,695,"MC-ICP-MS U/Th",36,NA,"UMD120912-348","calcite",2.33,2.33,227932,24155.1,24155.1,NA,NA,"yes",1228.98893079814,NA,NA,NA,NA,NA,7239.98436587221,NA,0.670702202159629,0.0166331293721553,0.814408610932871,0.00487459793073,14,9,"Cheng et al. 2013",227891,24054.5,24054.5,NA,"yes",NA,"yes",NA,NA,"yes"
12364,695,"MC-ICP-MS U/Th",37,NA,"UMD120912-349","calcite",2.19,2.19,213744,13965,13965,NA,NA,"yes",1292.78869971823,NA,NA,NA,NA,NA,3039.68532252772,NA,0.664792869752523,0.0117211182015226,0.819025987019749,0.00260651358501552,14,9,"Cheng et al. 2013",213211,14091.7,14091.7,NA,"yes",NA,"yes",NA,NA,"yes"
12365,695,"MC-ICP-MS U/Th",38,NA,"UMD120912-350","calcite",2.19,2.19,217522,8208.26,8208.26,NA,NA,"yes",1307.82011033654,NA,NA,NA,NA,NA,2452.23290816649,NA,0.669078232879143,0.00609958271792062,0.819850543201158,0.00285368747943711,14,9,"Cheng et al. 2013",216883,8191.64,8191.64,NA,"yes",NA,"yes",NA,NA,"yes"
12366,695,"MC-ICP-MS U/Th",39,NA,"UMD120912-351","calcite",1.9,1.9,239315,19513.6,19513.6,NA,NA,"yes",1242.93517135272,NA,NA,NA,NA,NA,1223.44792749021,NA,0.682073495423075,0.0119075589958193,0.817251260213747,0.00403294590987445,14,9,"Cheng et al. 2013",237979,19288,19288,NA,"yes",NA,"yes",NA,NA,"yes"
12367,695,"MC-ICP-MS U/Th",40,NA,"UMD120912-352","calcite",2.39,2.39,228055,7847.69,7847.69,NA,NA,"yes",1309.05359250949,NA,NA,NA,NA,NA,1544.8934721001,NA,0.681529516764224,0.00522042372942754,0.823645130127807,0.00248899886483021,14,9,"Cheng et al. 2013",226953,7908.89,7908.89,NA,"yes",NA,"yes",NA,NA,"yes"
12368,695,"MC-ICP-MS U/Th",40,NA,"UMA01886  Dec-2007","calcite",3,3,226148.834768078,8589.41633136601,8589.41633136601,NA,NA,"yes",970.659267781758,NA,NA,NA,NA,NA,2639.92092814672,NA,0.681313720107836,0.00642972792871108,0.824318855205903,0.00298825838756689,14,9,"Cheng et al. 2013",226187,9222.65,9222.65,NA,"yes",NA,"yes",NA,NA,"yes"
12369,695,"MC-ICP-MS U/Th",40.97,NA,"UMD110811-445","calcite",6,6,229918,5855.51,5855.51,NA,NA,"yes",551.285934719925,NA,NA,NA,NA,NA,7067.39078163357,NA,0.685725977157167,0.00372608016190972,0.826082644691674,0.00195236227552734,14,9,"Cheng et al. 2013",229682,5768.65,5768.65,NA,"yes",NA,"yes",NA,NA,"yes"
12370,695,"MC-ICP-MS U/Th",41,NA,"UMD120912-353","calcite",1.91,1.91,228003,9333.44,9333.44,NA,NA,"yes",1175.695445226,NA,NA,NA,NA,NA,1725.66919781951,NA,0.688547220575478,0.00698900185818866,0.82995250198312,0.00140760144608212,14,9,"Cheng et al. 2013",227058,9382.45,9382.45,NA,"yes",NA,"yes",NA,NA,"yes"
12371,695,"MC-ICP-MS U/Th",41.43,NA,"UMD110811-440","calcite",14.3,14.3,228585,4682.26,4682.26,NA,NA,"yes",553.369792873239,NA,NA,NA,NA,NA,7785.59056312596,NA,0.687794875502893,0.00301668442785373,0.828882772686125,0.0017017238915298,14,9,"Cheng et al. 2013",228348,4661.09,4661.09,NA,"yes",NA,"yes",NA,NA,"yes"
12372,695,"MC-ICP-MS U/Th",41.89,NA,"UMD110811-435","calcite",14.1,14.1,235606,4983.82,4983.82,NA,NA,"yes",558.414379754144,NA,NA,NA,NA,NA,7503.94661180695,NA,0.694384792277815,0.00294973994048014,0.830195044731338,0.0018087298047947,14,9,"Cheng et al. 2013",235392,5040.48,5040.48,NA,"yes",NA,"yes",NA,NA,"yes"
12373,695,"MC-ICP-MS U/Th",42,NA,"UMD120912-354","calcite",1.9,1.9,241358,11669.9,11669.9,NA,NA,"yes",1067.80988761406,NA,NA,NA,NA,NA,12653.8171534269,NA,0.701012446521259,0.00764579083600242,0.832584749124119,0.00164790107402757,14,9,"Cheng et al. 2013",241243,11655.2,11655.2,NA,"yes",NA,"yes",NA,NA,"yes"
12374,695,"MC-ICP-MS U/Th",42.39,NA,"UMD110811-429","calcite",15,15,231561,5223.96,5223.96,NA,NA,"yes",563.604532346809,NA,NA,NA,NA,NA,6472.99671015978,NA,0.694627256583622,0.00336079555087401,0.832957461105175,0.00168221378159671,14,9,"Cheng et al. 2013",231339,5229.84,5229.84,NA,"yes",NA,"yes",NA,NA,"yes"
12375,695,"MC-ICP-MS U/Th",42.92,NA,"UMD110811-428","calcite",15.7,15.7,238067,6331.25,6331.25,NA,NA,"yes",547.856686739031,NA,NA,NA,NA,NA,11751.6818277389,NA,0.699532235825598,0.0037021999420127,0.833159147988197,0.00206886883767273,14,9,"Cheng et al. 2013",237957,6289.71,6289.71,NA,"yes",NA,"yes",NA,NA,"yes"
12376,695,"MC-ICP-MS U/Th",43,NA,"UMD120912-355","calcite",2.21,2.21,239153,8537.86,8537.86,NA,NA,"yes",1118.27527518304,NA,NA,NA,NA,NA,6860.06398960726,NA,0.699272601845046,0.00516405755850383,0.83240213694743,0.00234142961740118,14,9,"Cheng et al. 2013",238922,8573.82,8573.82,NA,"yes",NA,"yes",NA,NA,"yes"
12377,695,"MC-ICP-MS U/Th",43.45,NA,"UMD110811-423","calcite",16.5,16.5,236224,5122.76,5122.76,NA,NA,"yes",571.482905100481,NA,NA,NA,NA,NA,6917.7310517759,NA,0.698129854104875,0.00309291731981107,0.833097779661179,0.00172692074991789,14,9,"Cheng et al. 2013",236012,5179.69,5179.69,NA,"yes",NA,"yes",NA,NA,"yes"
12378,695,"MC-ICP-MS U/Th",43.96,NA,"UMD110811-413","calcite",15,15,240344,5987.27,5987.27,NA,NA,"yes",573.88657837824,NA,NA,NA,NA,NA,9496.1225525313,NA,0.70317539351522,0.00361518189972578,0.835124410963638,0.00167476446698997,14,9,"Cheng et al. 2013",240122,5926.97,5926.97,NA,"yes",NA,"yes",NA,NA,"yes"
12379,695,"MC-ICP-MS U/Th",44,NA,"UMD120912-201","calcite",1.98,1.98,241753,7793.98,7793.98,NA,NA,"yes",1082.68392066399,NA,NA,NA,NA,NA,7016.10921318955,NA,0.709935075117599,0.00423285922998096,0.840246995240369,0.00294051875675099,14,9,"Cheng et al. 2013",241487,7938.73,7938.73,NA,"yes",NA,"yes",NA,NA,"yes"
12380,695,"MC-ICP-MS U/Th",44.45,NA,"UMD110811-408","calcite",13.1,13.1,249779,6277.46,6277.46,NA,NA,"yes",556.818699751896,NA,NA,NA,NA,NA,4178.48774037259,NA,0.709798699936259,0.00329568151974854,0.835460808155601,0.00176260490058273,14,9,"Cheng et al. 2013",249405,6313.91,6313.91,NA,"yes",NA,"yes",NA,NA,"yes"
12381,695,"MC-ICP-MS U/Th",44.93,NA,"UMD110811-406","calcite",12.8,12.8,250662,6386.63,6386.63,NA,NA,"yes",523.640056148769,NA,NA,NA,NA,NA,4525.22467421878,NA,0.715529315372627,0.00339392176334405,0.84003656890461,0.00183060499389805,14,9,"Cheng et al. 2013",250326,6423.61,6423.61,NA,"yes",NA,"yes",NA,NA,"yes"
12382,695,"MC-ICP-MS U/Th",45,NA,"UMD120912-206","calcite",2.08,2.08,250399,7309.8,7309.8,NA,NA,"yes",1243.73158735382,NA,NA,NA,NA,NA,7137.00350547665,NA,0.717419154843673,0.00388475815742977,0.841778742518899,0.00212824128030462,14,9,"Cheng et al. 2013",250138,7303.99,7303.99,NA,"yes",NA,"yes",NA,NA,"yes"
12383,695,"MC-ICP-MS U/Th",45,NA,"UMA01897  Dec-2007","calcite",3.2,3.2,252669.537602311,9317.4840299588,9317.4840299588,NA,NA,"yes",937.615883520663,NA,NA,NA,NA,NA,2313.52070123876,NA,0.720553610647257,0.00484456606850112,0.842959153349275,0.00361597344042691,14,9,"Cheng et al. 2013",252783,10471.4,10471.4,NA,"yes",NA,"yes",NA,NA,"yes"
12384,695,"MC-ICP-MS U/Th",45.44,NA,"UMD110811-402","calcite",13.25,13.25,267724,8613.37,8613.37,NA,NA,"yes",515.485555207283,NA,NA,NA,NA,NA,3947.85977265801,NA,0.729708095669737,0.00375124757211427,0.843786045867033,0.0021467489649311,14,9,"Cheng et al. 2013",267274,8585,8585,NA,"yes",NA,"yes",NA,NA,"yes"
12385,695,"MC-ICP-MS U/Th",45.95,NA,"UMD110811-328","calcite",14.5,14.5,269157,7917.47,7917.47,NA,NA,"yes",670.796456635095,NA,NA,NA,NA,NA,5019.24284074244,NA,0.730070216272138,0.00344877526231039,0.843488177364093,0.00193890050873554,14,9,"Cheng et al. 2013",268806,7833.08,7833.08,NA,"yes",NA,"yes",NA,NA,"yes"
12386,695,"MC-ICP-MS U/Th",46,NA,"UMD120920-255","calcite",2.14,2.14,271305,14105.7,14105.7,NA,NA,"yes",1211.23477978006,NA,NA,NA,NA,NA,6209.13987315379,NA,0.729756059582378,0.00662350351023914,0.842442606903822,0.00206765474177243,14,9,"Cheng et al. 2013",270926,14223.8,14223.8,NA,"yes",NA,"yes",NA,NA,"yes"
12387,695,"MC-ICP-MS U/Th",46.46,NA,"UMD110811-312","calcite",13.5,13.5,269213,9773.69,9773.69,NA,NA,"yes",598.372281387086,NA,NA,NA,NA,NA,6223.95432885013,NA,0.732072586848232,0.00438493087165351,0.845179663666669,0.00213884670571617,14,9,"Cheng et al. 2013",268939,9805.86,9805.86,NA,"yes",NA,"yes",NA,NA,"yes"
12388,695,"MC-ICP-MS U/Th",46.97,NA,"UMD110809-546","calcite",14,14,279180,4427.19,4427.19,NA,NA,"yes",991.729111818524,NA,NA,NA,NA,NA,3539.85491446842,NA,0.74075278881387,0.0018397272757809,0.848304117988395,0.000885772348322488,14,9,"Cheng et al. 2013",278704,4462.44,4462.44,NA,"yes",NA,"yes",NA,NA,"yes"
